Frame,Value
26725,369
26726,352
26727,366
26728,369
26729,363
26730,357
26731,368
26732,365
26733,341
26734,347
26735,342
26736,342
26737,359
26738,353
26739,343
26740,366
26741,366
26742,349
26743,340
26744,344
26745,369
26746,364
26747,359
26748,370
26749,346
26750,341
26751,341
26752,348
26753,367
26754,362
26755,347
26756,359
26757,352
26758,369
26759,345
26760,353
26761,352
26762,364
26763,358
26764,362
26765,346
26766,366
26767,342
26768,348
26769,359
26770,358
26771,350
26772,369
26773,340
26774,343
26775,347
26776,347
26777,348
26778,342
26779,349
26780,347
26781,344
26782,356
26783,353
26784,357
26785,364
26786,358
26787,352
26788,355
26789,351
26790,348
26791,343
26792,351
26793,352
26794,359
26795,354
26796,359
26797,361
26798,360
26799,358
26800,353
26801,359
26802,358
26803,341
26804,340
26805,360
26806,349
26807,363
26808,340
26809,341
26810,356
26811,357
26812,354
26813,340
26814,342
26815,354
26816,344
26817,356
26818,363
26819,343
26820,348
26821,358
26822,360
26823,354
26824,351
26825,342
26826,370
26827,359
26828,362
26829,344
26830,344
26831,369
26832,340
26833,366
26834,370
26835,360
26836,340
26837,351
26838,364
26839,352
26840,350
26841,365
26842,349
26843,341
26844,355
26845,353
26846,353
26847,346
26848,358
26849,360
26850,340
26851,355
26852,362
26853,357
26854,351
26855,343
26856,365
26857,361
26858,363
26859,341
26860,351
26861,363
26862,346
26863,361
26864,359
26865,366
26866,359
26867,351
26868,365
26869,361
26870,346
26871,363
26872,367
26873,348
26874,341
26875,357
26876,351
26877,370
26878,368
26879,357
26880,348
26881,345
26882,366
26883,353
26884,345
26885,351
26886,345
26887,361
26888,343
26889,352
26890,357
26891,347
26892,353
26893,354
26894,356
26895,355
26896,363
26897,353
26898,366
26899,366
26900,360
26901,340
26902,344
26903,340
26904,343
26905,365
26906,349
26907,347
26908,356
26909,346
26910,360
26911,360
26912,341
26913,365
26914,344
26915,344
26916,340
26917,358
26918,340
26919,357
26920,356
26921,363
26922,358
26923,348
26924,343
26925,362
26926,359
26927,363
26928,351
26929,350
26930,340
26931,361
26932,355
26933,363
26934,361
26935,351
26936,343
26937,368
26938,357
26939,351
26940,342
26941,347
26942,352
26943,341
26944,357
26945,355
26946,360
26947,350
26948,345
26949,355
26950,352
26951,359
26952,346
26953,343
26954,352
26955,346
26956,363
26957,354
26958,344
26959,363
26960,356
26961,351
26962,367
26963,360
26964,363
26965,353
26966,345
26967,368
26968,343
26969,369
26970,344
26971,366
26972,361
26973,352
26974,344
26975,370
26976,366
26977,352
26978,365
26979,364
26980,355
26981,347
26982,364
26983,370
26984,363
26985,361
26986,348
26987,367
26988,370
26989,345
26990,359
26991,344
26992,340
26993,361
26994,341
26995,367
26996,363
26997,359
26998,356
26999,368
27000,357
27001,351
27002,367
27003,343
27004,355
27005,341
27006,362
27007,349
27008,341
27009,361
27010,347
27011,363
27012,340
27013,346
27014,350
27015,355
27016,368
27017,346
27018,365
27019,361
27020,360
27021,364
27022,359
27023,351
27024,361
27025,349
27026,365
27027,342
27028,347
27029,358
27030,363
27031,367
27032,368
27033,364
27034,367
27035,353
27036,354
27037,348
27038,343
27039,368
27040,361
27041,340
27042,352
27043,352
27044,362
27045,349
27046,362
27047,361
27048,359
27049,349
27050,362
27051,363
27052,348
27053,353
27054,347
27055,347
27056,367
27057,355
27058,350
27059,361
27060,367
27061,353
27062,353
27063,364
27064,354
27065,369
27066,350
27067,352
27068,341
27069,353
27070,369
27071,358
27072,370
27073,343
27074,361
27075,343
27076,359
27077,347
27078,349
27079,347
27080,360
27081,354
27082,350
27083,355
27084,347
27085,357
27086,363
27087,357
27088,355
27089,356
27090,369
27091,357
27092,368
27093,353
27094,364
27095,362
27096,361
27097,356
27098,340
27099,351
27100,360
27101,368
27102,364
27103,351
27104,348
27105,347
27106,368
27107,370
27108,368
27109,349
27110,341
27111,349
27112,356
27113,350
27114,346
27115,351
27116,357
27117,360
27118,351
27119,360
27120,347
27121,346
27122,355
27123,370
27124,370
27125,343
27126,366
27127,370
27128,345
27129,352
27130,341
27131,343
27132,361
27133,361
27134,358
27135,348
27136,340
27137,343
27138,359
27139,343
27140,344
27141,351
27142,349
27143,356
27144,352
27145,360
27146,357
27147,365
27148,352
27149,343
27150,350
27151,349
27152,345
27153,346
27154,364
27155,360
27156,342
27157,370
27158,363
27159,345
27160,343
27161,370
27162,359
27163,345
27164,340
27165,362
27166,348
27167,343
27168,353
27169,346
27170,369
27171,342
27172,344
27173,356
27174,343
27175,351
27176,348
27177,358
27178,348
27179,363
27180,365
27181,368
27182,367
27183,351
27184,370
27185,369
27186,347
27187,370
27188,356
27189,364
27190,352
27191,352
27192,369
27193,363
27194,366
27195,350
27196,369
27197,343
27198,341
27199,364
27200,352
27201,370
27202,367
27203,365
27204,346
27205,363
27206,350
27207,341
27208,357
27209,352
27210,367
27211,365
27212,340
27213,346
27214,361
27215,352
27216,366
27217,340
27218,348
27219,361
27220,359
27221,365
27222,360
27223,346
27224,356
27225,349
27226,368
27227,358
27228,348
27229,357
27230,341
27231,341
27232,358
27233,363
27234,369
27235,350
27236,364
27237,350
27238,353
27239,361
27240,365
27241,344
27242,341
27243,370
27244,356
27245,348
27246,362
27247,357
27248,362
27249,353
27250,349
27251,367
27252,364
27253,354
27254,349
27255,356
27256,348
27257,347
27258,361
27259,344
27260,369
27261,355
27262,366
27263,342
27264,357
27265,362
27266,343
27267,343
27268,340
27269,349
27270,357
27271,351
27272,352
27273,360
27274,362
27275,346
27276,340
27277,350
27278,368
27279,360
27280,361
27281,370
27282,364
27283,359
27284,364
27285,341
27286,364
27287,343
27288,361
27289,353
27290,360
27291,353
27292,370
27293,355
27294,363
27295,355
27296,358
27297,343
27298,356
27299,351
27300,344
27301,347
27302,355
27303,345
27304,368
27305,341
27306,350
27307,349
27308,346
27309,358
27310,362
27311,356
27312,344
27313,346
27314,353
27315,341
27316,355
27317,356
27318,360
27319,359
27320,357
27321,350
27322,358
27323,364
27324,341
27325,357
27326,361
27327,348
27328,367
27329,356
27330,349
27331,354
27332,340
27333,349
27334,342
27335,363
27336,359
27337,347
27338,361
27339,368
27340,358
27341,349
27342,343
27343,359
27344,348
27345,360
27346,350
27347,347
27348,347
27349,357
27350,357
27351,364
27352,366
27353,356
27354,346
27355,363
27356,354
27357,370
27358,367
27359,361
27360,357
27361,350
27362,359
27363,352
27364,353
27365,349
27366,360
27367,364
27368,363
27369,366
27370,354
27371,367
27372,353
27373,356
27374,364
27375,350
27376,366
27377,357
27378,346
27379,369
27380,363
27381,345
27382,349
27383,346
27384,364
27385,351
27386,355
27387,342
27388,368
27389,355
27390,347
27391,363
27392,353
27393,365
27394,349
27395,357
27396,367
27397,358
27398,351
27399,352
27400,367
27401,358
27402,362
27403,353
27404,370
27405,369
27406,360
27407,364
27408,364
27409,359
27410,360
27411,367
27412,341
27413,360
27414,370
27415,356
27416,361
27417,362
27418,358
27419,357
27420,354
27421,344
27422,368
27423,368
27424,340
27425,345
27426,363
27427,360
27428,353
27429,345
27430,359
27431,363
27432,345
27433,364
27434,341
27435,343
27436,351
27437,344
27438,350
27439,354
27440,355
27441,369
27442,354
27443,341
27444,344
27445,363
27446,370
27447,344
27448,347
27449,360
27450,347
27451,369
27452,343
27453,366
27454,340
27455,357
27456,370
27457,341
27458,342
27459,352
27460,368
27461,363
27462,363
27463,348
27464,350
27465,368
27466,345
27467,352
27468,362
27469,366
27470,364
27471,352
27472,370
27473,364
27474,344
27475,354
27476,366
27477,364
27478,361
27479,361
27480,350
27481,367
27482,363
27483,363
27484,341
27485,363
27486,350
27487,359
27488,348
27489,345
27490,352
27491,343
27492,365
27493,343
27494,346
27495,364
27496,361
27497,355
27498,351
27499,368
27500,349
27501,365
27502,349
27503,364
27504,354
27505,367
27506,351
27507,355
27508,349
27509,360
27510,370
27511,354
27512,345
27513,363
27514,352
27515,367
27516,340
27517,361
27518,367
27519,359
27520,343
27521,343
27522,364
27523,360
27524,362
27525,351
27526,347
27527,363
27528,340
27529,363
27530,349
27531,354
27532,341
27533,349
27534,358
27535,368
27536,357
27537,359
27538,363
27539,343
27540,344
27541,370
27542,350
27543,341
27544,351
27545,354
27546,352
27547,341
27548,362
27549,340
27550,362
27551,362
27552,358
27553,344
27554,350
27555,367
27556,358
27557,348
27558,342
27559,357
27560,351
27561,350
27562,354
27563,351
27564,346
27565,363
27566,364
27567,360
27568,358
27569,350
27570,341
27571,356
27572,369
27573,354
27574,347
27575,353
27576,367
27577,355
27578,362
27579,340
27580,363
27581,353
27582,369
27583,361
27584,346
27585,341
27586,342
27587,362
27588,351
27589,362
27590,356
27591,359
27592,359
27593,366
27594,362
27595,354
27596,348
27597,357
27598,349
27599,362
27600,357
27601,364
27602,369
27603,368
27604,349
27605,353
27606,356
27607,363
27608,342
27609,344
27610,341
27611,362
27612,345
27613,368
27614,356
27615,355
27616,340
27617,356
27618,370
27619,354
27620,341
27621,342
27622,342
27623,342
27624,368
27625,343
27626,358
27627,365
27628,346
27629,356
27630,356
27631,362
27632,340
27633,341
27634,366
27635,365
27636,355
27637,359
27638,356
27639,341
27640,367
27641,368
27642,358
27643,358
27644,363
27645,363
27646,351
27647,344
27648,363
27649,343
27650,341
27651,345
27652,366
27653,355
27654,355
27655,357
27656,345
27657,368
27658,358
27659,368
27660,347
27661,353
27662,341
27663,356
27664,365
27665,357
27666,364
27667,366
27668,355
27669,349
27670,365
27671,356
27672,355
27673,360
27674,364
27675,365
27676,356
27677,350
27678,350
27679,342
27680,343
27681,353
27682,353
27683,345
27684,344
27685,366
27686,362
27687,358
27688,368
27689,366
27690,366
27691,347
27692,353
27693,363
27694,348
27695,364
27696,364
27697,350
27698,364
27699,354
27700,340
27701,370
27702,365
27703,354
27704,360
27705,365
27706,340
27707,369
27708,344
27709,365
27710,343
27711,365
27712,351
27713,359
27714,361
27715,370
27716,344
27717,359
27718,343
27719,341
27720,370
27721,343
27722,357
27723,355
27724,346
27725,344
27726,343
27727,343
27728,341
27729,352
27730,354
27731,364
27732,349
27733,368
27734,340
27735,343
27736,367
27737,369
27738,347
27739,360
27740,347
27741,364
27742,349
27743,348
27744,361
27745,354
27746,342
27747,341
27748,364
27749,368
27750,348
27751,340
27752,340
27753,359
27754,350
27755,357
27756,363
27757,347
27758,346
27759,354
27760,359
27761,350
27762,344
27763,352
27764,342
27765,365
27766,351
27767,353
27768,340
27769,360
27770,365
27771,360
27772,358
27773,340
27774,342
27775,360
27776,362
27777,354
27778,369
27779,351
27780,365
27781,357
27782,362
27783,359
27784,355
27785,363
27786,352
27787,343
27788,366
27789,362
27790,346
27791,344
27792,349
27793,352
27794,361
27795,357
27796,367
27797,350
27798,369
27799,345
27800,345
27801,354
27802,360
27803,347
27804,369
27805,356
27806,348
27807,362
27808,348
27809,345
27810,366
27811,368
27812,351
27813,348
27814,368
27815,340
27816,358
27817,370
27818,340
27819,359
27820,348
27821,370
27822,355
27823,340
27824,352
27825,361
27826,342
27827,365
27828,356
27829,359
27830,340
27831,365
27832,366
27833,345
27834,356
27835,357
27836,343
27837,349
27838,364
27839,352
27840,346
27841,366
27842,366
27843,360
27844,358
27845,365
27846,342
27847,363
27848,354
27849,362
27850,356
27851,367
27852,357
27853,358
27854,347
27855,345
27856,365
27857,368
27858,340
27859,365
27860,370
27861,344
27862,354
27863,350
27864,365
27865,345
27866,348
27867,360
27868,360
27869,353
27870,355
27871,358
27872,361
27873,367
27874,356
27875,363
27876,357
27877,361
27878,355
27879,365
27880,344
27881,360
27882,368
27883,366
27884,369
27885,361
27886,361
27887,346
27888,346
27889,365
27890,366
27891,355
27892,350
27893,365
27894,350
27895,358
27896,359
27897,344
27898,355
27899,358
27900,348
27901,346
27902,370
27903,343
27904,356
27905,366
27906,364
27907,342
27908,343
27909,369
27910,353
27911,345
27912,353
27913,369
27914,368
27915,361
27916,370
27917,349
27918,370
27919,352
27920,366
27921,344
27922,340
27923,359
27924,363
27925,347
27926,360
27927,358
27928,367
27929,370
27930,353
27931,343
27932,357
27933,363
27934,347
27935,355
27936,344
27937,354
27938,366
27939,341
27940,342
27941,352
27942,369
27943,349
27944,363
27945,341
27946,342
27947,345
27948,365
27949,365
27950,357
27951,349
27952,344
27953,365
27954,359
27955,365
27956,367
27957,355
27958,347
27959,362
27960,352
27961,347
27962,367
27963,365
27964,342
27965,343
27966,347
27967,352
27968,351
27969,353
27970,357
27971,357
27972,364
27973,342
27974,360
27975,354
27976,365
27977,350
27978,368
27979,346
27980,346
27981,364
27982,345
27983,368
27984,342
27985,351
27986,340
27987,356
27988,344
27989,351
27990,353
27991,366
27992,367
27993,357
27994,342
27995,353
27996,358
27997,347
27998,367
27999,347
28000,368
28001,342
28002,345
28003,363
28004,366
28005,354
28006,343
28007,357
28008,363
28009,367
28010,356
28011,367
28012,355
28013,358
28014,342
28015,354
28016,345
28017,341
28018,366
28019,359
28020,341
28021,368
28022,353
28023,346
28024,366
28025,368
28026,346
28027,351
28028,350
28029,355
28030,356
28031,361
28032,340
28033,348
28034,343
28035,341
28036,357
28037,358
28038,354
28039,342
28040,370
28041,365
28042,363
28043,367
28044,342
28045,348
28046,340
28047,353
28048,369
28049,367
28050,355
28051,361
28052,365
28053,358
28054,365
28055,359
28056,352
28057,349
28058,357
28059,340
28060,357
28061,344
28062,348
28063,366
28064,346
28065,340
28066,370
28067,369
28068,347
28069,365
28070,349
28071,369
28072,356
28073,350
28074,345
28075,340
28076,360
28077,345
28078,351
28079,353
28080,348
28081,360
28082,340
28083,370
28084,366
28085,356
28086,345
28087,355
28088,363
28089,366
28090,367
28091,343
28092,353
28093,353
28094,341
28095,358
28096,355
28097,370
28098,365
28099,359
28100,363
28101,361
28102,347
28103,357
28104,346
28105,346
28106,357
28107,357
28108,355
28109,341
28110,357
28111,348
28112,340
28113,356
28114,341
28115,343
28116,351
28117,364
28118,355
28119,344
28120,364
28121,360
28122,362
28123,343
28124,370
28125,361
28126,357
28127,351
28128,355
28129,357
28130,347
28131,343
28132,341
28133,365
28134,344
28135,353
28136,355
28137,356
28138,362
28139,344
28140,370
28141,355
28142,370
28143,358
28144,361
28145,345
28146,342
28147,344
28148,361
28149,348
28150,363
28151,357
28152,356
28153,343
28154,340
28155,366
28156,352
28157,352
28158,365
28159,364
28160,357
28161,349
28162,342
28163,358
28164,360
28165,352
28166,349
28167,361
28168,369
28169,364
28170,349
28171,367
28172,360
28173,350
28174,363
28175,355
28176,356
28177,362
28178,351
28179,364
28180,346
28181,360
28182,354
28183,358
28184,368
28185,340
28186,364
28187,354
28188,367
28189,369
28190,346
28191,368
28192,342
28193,368
28194,364
28195,358
28196,345
28197,352
28198,370
28199,354
28200,366
28201,363
28202,360
28203,342
28204,347
28205,347
28206,353
28207,352
28208,353
28209,370
28210,365
28211,348
28212,341
28213,343
28214,356
28215,348
28216,366
28217,343
28218,366
28219,341
28220,356
28221,370
28222,360
28223,352
28224,363
28225,355
28226,343
28227,359
28228,366
28229,353
28230,351
28231,343
28232,340
28233,341
28234,363
28235,349
28236,357
28237,342
28238,346
28239,364
28240,368
28241,342
28242,365
28243,345
28244,356
28245,356
28246,363
28247,354
28248,364
28249,345
28250,360
28251,362
28252,354
28253,355
28254,361
28255,359
28256,343
28257,353
28258,343
28259,346
28260,344
28261,352
28262,352
28263,365
28264,369
28265,358
28266,348
28267,356
28268,349
28269,368
28270,354
28271,350
28272,363
28273,370
28274,350
28275,341
28276,353
28277,358
28278,359
28279,343
28280,344
28281,357
28282,340
28283,356
28284,352
28285,348
28286,346
28287,367
28288,360
28289,348
28290,365
28291,366
28292,349
28293,343
28294,349
28295,370
28296,340
28297,369
28298,365
28299,363
28300,343
28301,366
28302,357
28303,340
28304,360
28305,355
28306,365
28307,370
28308,363
28309,363
28310,356
28311,369
28312,350
28313,340
28314,353
28315,359
28316,370
28317,352
28318,340
28319,342
28320,352
28321,357
28322,355
28323,341
28324,357
28325,350
28326,348
28327,363
28328,364
28329,361
28330,349
28331,363
28332,363
28333,365
28334,365
28335,348
28336,368
28337,361
28338,354
28339,341
28340,342
28341,354
28342,349
28343,355
28344,370
28345,348
28346,360
28347,349
28348,362
28349,356
28350,353
28351,361
28352,347
28353,361
28354,366
28355,353
28356,347
28357,349
28358,360
28359,341
28360,347
28361,341
28362,365
28363,340
28364,347
28365,348
28366,365
28367,362
28368,355
28369,342
28370,369
28371,349
28372,356
28373,341
28374,364
28375,340
28376,352
28377,357
28378,360
28379,367
28380,341
28381,354
28382,350
28383,356
28384,354
28385,363
28386,363
28387,350
28388,353
28389,355
28390,345
28391,347
28392,346
28393,342
28394,368
28395,341
28396,341
28397,369
28398,351
28399,360
28400,361
28401,350
28402,362
28403,346
28404,365
28405,340
28406,344
28407,347
28408,353
28409,365
28410,348
28411,369
28412,359
28413,353
28414,363
28415,355
28416,370
28417,352
28418,354
28419,356
28420,362
28421,353
28422,349
28423,352
28424,345
28425,340
28426,353
